return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount,customer_id,order_date,product_name,category
RET-041105,658768,578,2019-04-28,changed_mind,2,16281.88,56143,2019-04-15,SaigonFlex UC-43,Streetwear
RET-041106,658787,907,2019-05-02,wrong_size,5,32883.78,2906,2019-04-14,HanoiStreet UE-16,Streetwear
RET-041109,658854,1542,2019-05-09,wrong_size,2,7625.04,71673,2019-04-13,VietMode RP-34,Outdoor
RET-041110,658893,1182,2019-05-04,changed_mind,2,3801.31,24685,2019-04-12,MekongFit UE-18,Streetwear
RET-041111,658920,1191,2019-04-25,not_as_described,2,5716.1,116404,2019-04-14,MekongFit UE-27,Streetwear
RET-041112,658926,2389,2019-05-09,not_as_described,5,40019.74,104702,2019-04-12,VietMotion UC-37,Streetwear
RET-041113,658938,807,2019-05-02,wrong_size,2,4338.57,118539,2019-04-16,HanoiStreet RS-11,Outdoor
RET-041115,658980,1226,2019-04-29,wrong_size,3,15969.23,109074,2019-04-12,MekongFit UC-28,Streetwear
RET-041116,659001,2054,2019-05-11,wrong_size,3,16186.49,138583,2019-04-14,UrbanVN UE-14,Streetwear
RET-041118,659024,1053,2019-04-24,defective,5,15535.22,153028,2019-04-12,MekongFit MA-11,Casual
RET-041119,659049,1009,2019-05-11,not_as_described,3,3395.83,14820,2019-04-17,HanoiStreet YY-10,GenZ
RET-041120,659050,545,2019-04-21,not_as_described,2,15369.16,16822,2019-04-15,SaigonFlex UC-10,Streetwear
RET-041124,659118,779,2019-05-12,wrong_size,2,6434.86,35000,2019-04-17,HanoiStreet RP-67,Outdoor
RET-041125,659118,780,2019-05-13,not_as_described,4,12413.32,35000,2019-04-17,HanoiStreet RP-68,Outdoor
RET-041126,659134,2202,2019-05-05,changed_mind,3,9008.35,115340,2019-04-13,VietMotion MA-16,Casual
RET-041127,659135,2332,2019-04-25,wrong_size,1,4657.01,114150,2019-04-16,VietMotion UE-06,Streetwear
RET-041128,659144,2206,2019-05-06,wrong_size,2,2029.12,89611,2019-04-13,VietMotion RP-03,Outdoor
RET-041129,659144,2207,2019-04-23,wrong_size,2,1997.43,89611,2019-04-13,VietMotion RP-04,Outdoor
RET-041130,659145,580,2019-04-30,defective,3,24661.43,90645,2019-04-13,SaigonFlex UC-45,Streetwear
RET-041131,659152,2214,2019-05-06,changed_mind,2,6835.73,156477,2019-04-13,VietMotion RP-11,Outdoor
RET-041132,659156,615,2019-04-25,wrong_size,1,6894.26,157046,2019-04-14,SaigonFlex UC-80,Streetwear
RET-041134,659192,496,2019-05-11,late_delivery,4,35119.28,124304,2019-04-14,SaigonFlex UM-01,Streetwear
RET-041135,659195,2054,2019-05-01,wrong_size,2,11980.48,122839,2019-04-15,UrbanVN UE-14,Streetwear
RET-041136,659211,2090,2019-05-14,defective,5,17142.4,154944,2019-04-17,UrbanVN UC-25,Streetwear
RET-041137,659239,2169,2019-04-26,changed_mind,3,16268.9,141206,2019-04-13,PhoenixWear UE-22,Streetwear
RET-041138,659346,763,2019-05-05,not_as_described,4,14577.07,28496,2019-04-14,HanoiStreet RP-51,Outdoor
RET-041139,659404,407,2019-05-05,late_delivery,1,17844.79,95846,2019-04-14,SaigonFlex UM-12,Streetwear
RET-041140,659411,487,2019-04-29,wrong_size,5,62631.85,79136,2019-04-16,SaigonFlex UM-92,Streetwear
RET-041141,659414,2092,2019-05-12,changed_mind,2,7231.99,94280,2019-04-16,UrbanVN UC-27,Streetwear
RET-041142,659425,981,2019-05-04,late_delivery,3,5914.6,129816,2019-04-15,HanoiStreet UC-44,Streetwear
RET-041143,659434,487,2019-05-02,defective,2,24286.96,109283,2019-04-17,SaigonFlex UM-92,Streetwear
RET-041144,659435,609,2019-05-09,late_delivery,1,10615.34,109096,2019-04-16,SaigonFlex UC-74,Streetwear
RET-041147,659477,1085,2019-05-02,defective,5,5428.89,150886,2019-04-15,MekongFit RP-31,Outdoor
RET-041148,659477,1086,2019-05-03,wrong_size,1,982.55,150886,2019-04-15,MekongFit RP-32,Outdoor
RET-041149,659497,585,2019-05-03,defective,7,31004.36,9138,2019-04-17,SaigonFlex UC-50,Streetwear
RET-041150,659558,604,2019-05-01,defective,1,6106.82,29663,2019-04-15,SaigonFlex UC-69,Streetwear
RET-041151,659576,2396,2019-05-06,wrong_size,2,1937.26,114737,2019-04-15,VietMotion YY-05,GenZ
RET-041153,659592,981,2019-05-06,late_delivery,4,7684.31,47350,2019-04-17,HanoiStreet UC-44,Streetwear
RET-041154,659595,438,2019-05-05,defective,1,10664.46,96198,2019-04-16,SaigonFlex UM-43,Streetwear
RET-041155,659600,415,2019-05-07,changed_mind,3,29313.47,101311,2019-04-18,SaigonFlex UM-20,Streetwear
RET-041156,659647,593,2019-05-11,defective,1,10372.96,133801,2019-04-18,SaigonFlex UC-58,Streetwear
RET-041157,659650,1915,2019-04-29,wrong_size,1,5462.05,149029,2019-04-15,UrbanVN MA-08,Casual
RET-041158,659661,2393,2019-05-12,wrong_size,2,2447.54,57191,2019-04-20,VietMotion YY-02,GenZ
RET-041159,659666,1798,2019-05-10,wrong_size,2,17261.85,41354,2019-04-19,SaigonCore UC-04,Streetwear
RET-041160,659712,491,2019-05-13,late_delivery,1,9400.26,61583,2019-04-20,SaigonFlex UM-96,Streetwear
RET-041161,659731,491,2019-05-10,changed_mind,3,33243.34,74736,2019-04-20,SaigonFlex UM-96,Streetwear
RET-041162,659743,2350,2019-05-06,changed_mind,6,26574.21,30151,2019-04-16,VietMotion UE-24,Streetwear
RET-041163,659757,1881,2019-04-27,wrong_size,1,11193.6,116750,2019-04-17,BambooCraft UM-19,Streetwear
RET-041164,659771,1261,2019-05-12,defective,3,17337.79,156475,2019-04-17,VietMode MP-29,Casual
RET-041165,659771,1262,2019-05-07,wrong_size,3,17780.14,156475,2019-04-17,VietMode MP-30,Casual
RET-041166,659786,2213,2019-04-27,wrong_size,6,5898.9,122008,2019-04-16,VietMotion RP-10,Outdoor
RET-041170,659805,559,2019-04-30,late_delivery,3,20905.41,101427,2019-04-19,SaigonFlex UC-24,Streetwear
RET-041172,659819,1140,2019-05-07,defective,3,27730.55,128470,2019-04-19,MekongFit UM-17,Streetwear
RET-041173,659823,491,2019-04-30,late_delivery,4,41659.29,123809,2019-04-17,SaigonFlex UM-96,Streetwear
RET-041174,659828,2215,2019-05-13,changed_mind,1,4066.61,108720,2019-04-18,VietMotion RP-12,Outdoor
RET-041176,659843,1182,2019-05-10,wrong_size,1,1930.87,145219,2019-04-20,MekongFit UE-18,Streetwear
RET-041177,659845,764,2019-05-07,wrong_size,1,3851.31,142408,2019-04-19,HanoiStreet RP-52,Outdoor
RET-041178,659852,1078,2019-05-01,late_delivery,1,4016.71,132626,2019-04-17,MekongFit RP-24,Outdoor
RET-041179,659854,559,2019-04-28,not_as_described,2,14548.0,133190,2019-04-16,SaigonFlex UC-24,Streetwear
RET-041180,659867,1182,2019-04-28,late_delivery,1,1960.92,148462,2019-04-16,MekongFit UE-18,Streetwear
RET-041181,659884,548,2019-05-09,defective,2,10594.18,11936,2019-04-21,SaigonFlex UC-13,Streetwear
RET-041183,659927,633,2019-05-12,wrong_size,7,43842.3,32841,2019-04-20,SaigonFlex UC-98,Streetwear
RET-041185,659971,180,2019-05-13,not_as_described,1,9148.39,141550,2019-04-18,DragonWear UE-08,Streetwear
RET-041186,659982,487,2019-05-12,not_as_described,1,11800.59,67547,2019-04-18,SaigonFlex UM-92,Streetwear
RET-041187,660001,2214,2019-05-12,wrong_size,5,19914.9,58352,2019-04-21,VietMotion RP-11,Outdoor
RET-041188,660006,2368,2019-05-02,not_as_described,7,58426.16,57048,2019-04-21,VietMotion UC-16,Streetwear
RET-041189,660019,2064,2019-05-05,defective,3,18896.63,13567,2019-04-23,UrbanVN UE-24,Streetwear
RET-041190,660031,443,2019-05-20,changed_mind,2,18819.68,3988,2019-04-23,SaigonFlex UM-48,Streetwear
RET-041191,660031,650,2019-05-18,late_delivery,4,23941.7,3988,2019-04-23,SaigonFlex UC-15,Streetwear
RET-041192,660034,2055,2019-05-04,late_delivery,2,12643.2,64154,2019-04-23,UrbanVN UE-15,Streetwear
RET-041194,660048,577,2019-05-01,defective,2,22075.66,60381,2019-04-21,SaigonFlex UC-42,Streetwear
RET-041195,660065,2064,2019-05-19,defective,4,23002.39,22768,2019-04-23,UrbanVN UE-24,Streetwear
RET-041196,660098,491,2019-05-05,wrong_size,4,37685.65,31943,2019-04-23,SaigonFlex UM-96,Streetwear
RET-041197,660109,1085,2019-05-16,defective,1,1024.62,114758,2019-04-22,MekongFit RP-31,Outdoor
RET-041198,660114,2402,2019-05-20,late_delivery,3,9526.81,102898,2019-04-21,VietMotion YY-11,GenZ
RET-041199,660124,438,2019-05-14,late_delivery,2,22262.19,89443,2019-04-21,SaigonFlex UM-43,Streetwear
RET-041200,660141,1085,2019-05-08,changed_mind,3,2913.28,82722,2019-04-23,MekongFit RP-31,Outdoor
RET-041203,660194,578,2019-05-04,wrong_size,2,16012.99,146794,2019-04-22,SaigonFlex UC-43,Streetwear
RET-041204,660197,1085,2019-05-03,wrong_size,3,3358.31,150093,2019-04-21,MekongFit RP-31,Outdoor
RET-041205,660206,515,2019-05-03,changed_mind,2,11798.83,58454,2019-04-24,SaigonFlex UE-03,Streetwear
RET-041206,660258,2367,2019-05-05,changed_mind,3,17044.2,64838,2019-04-20,VietMotion UC-15,Streetwear
RET-041207,660262,426,2019-05-03,late_delivery,3,30831.37,51756,2019-04-22,SaigonFlex UM-31,Streetwear
RET-041208,660292,407,2019-05-13,changed_mind,3,49853.27,22702,2019-04-22,SaigonFlex UM-12,Streetwear
RET-041209,660296,115,2019-05-02,wrong_size,3,31934.6,71583,2019-04-20,DragonWear UM-42,Streetwear
RET-041210,660297,2395,2019-05-05,wrong_size,3,5384.35,52851,2019-04-24,VietMotion YY-04,GenZ
RET-041213,660320,605,2019-05-09,wrong_size,5,22634.52,36410,2019-04-22,SaigonFlex UC-70,Streetwear
RET-041214,660329,826,2019-05-17,wrong_size,3,33997.9,112641,2019-04-23,HanoiStreet UM-10,Streetwear
RET-041215,660359,438,2019-05-10,changed_mind,1,10271.2,119960,2019-04-20,SaigonFlex UM-43,Streetwear
RET-041216,660361,605,2019-05-14,not_as_described,7,32807.91,121735,2019-04-22,SaigonFlex UC-70,Streetwear
RET-041217,660390,1349,2019-05-06,wrong_size,6,28267.85,128099,2019-04-22,VietMode RP-41,Outdoor
RET-041218,660413,1086,2019-05-01,late_delivery,3,3318.56,144053,2019-04-20,MekongFit RP-32,Outdoor
RET-041221,660494,674,2019-05-07,wrong_size,6,43586.75,14674,2019-04-22,SaigonFlex UC-39,Streetwear
RET-041222,660514,2134,2019-05-11,wrong_size,1,6097.81,3695,2019-04-23,PhoenixWear UR-10,Streetwear
RET-041224,660536,2275,2019-05-08,not_as_described,1,4281.92,39909,2019-04-21,VietMotion RS-08,Outdoor
RET-041225,660564,1175,2019-05-15,defective,3,22929.23,53117,2019-04-22,MekongFit UE-11,Streetwear
RET-041226,660570,590,2019-05-21,not_as_described,2,21113.37,74505,2019-04-25,SaigonFlex UC-55,Streetwear
RET-041227,660588,609,2019-05-18,wrong_size,3,28493.69,35983,2019-04-21,SaigonFlex UC-74,Streetwear
RET-041228,660594,2084,2019-05-15,changed_mind,3,21577.39,87748,2019-04-25,UrbanVN UC-19,Streetwear
RET-041229,660600,426,2019-05-11,wrong_size,1,10274.37,115659,2019-04-25,SaigonFlex UM-31,Streetwear
RET-041230,660604,633,2019-05-08,changed_mind,1,6494.12,106345,2019-04-23,SaigonFlex UC-98,Streetwear
RET-041232,660616,2093,2019-05-19,not_as_described,7,36110.6,156581,2019-04-21,UrbanVN UC-28,Streetwear
RET-041233,660643,578,2019-05-07,changed_mind,1,9324.4,101721,2019-04-25,SaigonFlex UC-43,Streetwear
RET-041234,660650,674,2019-05-16,changed_mind,5,36983.29,94413,2019-04-23,SaigonFlex UC-39,Streetwear
RET-041235,660680,2215,2019-05-08,defective,2,8711.97,154130,2019-04-21,VietMotion RP-12,Outdoor
RET-041238,660705,487,2019-05-08,defective,1,12391.05,139562,2019-04-23,SaigonFlex UM-92,Streetwear
RET-041239,660729,3,2019-05-13,not_as_described,4,42856.97,152844,2019-04-21,DragonWear MA-03,Casual
RET-041240,660740,180,2019-05-14,wrong_size,4,33429.39,57529,2019-04-23,DragonWear UE-08,Streetwear
RET-041242,660775,545,2019-05-03,changed_mind,2,17751.24,44257,2019-04-24,SaigonFlex UC-10,Streetwear
RET-041243,660784,2369,2019-05-11,wrong_size,1,5288.29,39988,2019-04-25,VietMotion UC-17,Streetwear
RET-041244,660790,759,2019-05-14,not_as_described,2,3520.54,60221,2019-04-22,HanoiStreet RP-47,Outdoor
RET-041245,660790,760,2019-05-15,not_as_described,1,1651.07,60221,2019-04-22,HanoiStreet RP-48,Outdoor
RET-041246,660804,1223,2019-05-17,wrong_size,4,16830.83,54552,2019-04-24,MekongFit UC-25,Streetwear
RET-041248,660815,1009,2019-05-08,late_delivery,2,2342.0,18169,2019-04-26,HanoiStreet YY-10,GenZ
RET-041250,660840,907,2019-05-12,wrong_size,4,27500.07,30085,2019-04-24,HanoiStreet UE-16,Streetwear
RET-041251,660882,2361,2019-05-16,wrong_size,1,7525.51,100493,2019-04-22,VietMotion UC-09,Streetwear
RET-041252,660895,733,2019-05-13,wrong_size,3,11439.82,146600,2019-04-22,HanoiStreet RP-21,Outdoor
RET-041253,660895,734,2019-05-18,not_as_described,3,12016.75,146600,2019-04-22,HanoiStreet RP-22,Outdoor
RET-041254,660897,1495,2019-05-13,changed_mind,1,4401.26,109007,2019-04-22,VietMode RP-87,Outdoor
RET-041255,660897,1496,2019-05-07,defective,2,8784.48,109007,2019-04-22,VietMode RP-88,Outdoor
RET-041256,660921,2331,2019-05-22,defective,2,14500.93,140475,2019-04-25,VietMotion UE-05,Streetwear
RET-041257,660934,764,2019-05-22,defective,1,3571.1,149639,2019-04-24,HanoiStreet RP-52,Outdoor
RET-041258,660940,2206,2019-05-08,changed_mind,2,2467.06,147825,2019-04-24,VietMotion RP-03,Outdoor
RET-041259,660947,496,2019-05-12,changed_mind,1,11053.97,56745,2019-04-27,SaigonFlex UM-01,Streetwear
RET-041260,660948,487,2019-05-02,changed_mind,3,33697.84,57538,2019-04-26,SaigonFlex UM-92,Streetwear
RET-041261,660963,487,2019-05-22,defective,3,34457.48,6758,2019-04-25,SaigonFlex UM-92,Streetwear
RET-041262,660973,108,2019-05-13,late_delivery,3,33272.45,64324,2019-04-27,DragonWear UM-35,Streetwear
RET-041263,660979,777,2019-05-18,wrong_size,2,2534.3,45089,2019-04-24,HanoiStreet RP-65,Outdoor
RET-041265,661014,2367,2019-05-07,defective,8,40148.34,74677,2019-04-26,VietMotion UC-15,Streetwear
RET-041266,661027,777,2019-05-10,defective,1,1345.8,28304,2019-04-24,HanoiStreet RP-65,Outdoor
RET-041267,661027,778,2019-05-11,not_as_described,1,1322.22,28304,2019-04-24,HanoiStreet RP-66,Outdoor
RET-041269,661122,777,2019-05-20,defective,2,2644.82,154580,2019-04-25,HanoiStreet RP-65,Outdoor
RET-041270,661122,778,2019-05-19,wrong_size,2,2817.14,154580,2019-04-25,HanoiStreet RP-66,Outdoor
RET-041271,661124,1493,2019-05-17,wrong_size,2,8071.33,151695,2019-04-25,VietMode RP-85,Outdoor
RET-041272,661124,1541,2019-05-23,not_as_described,1,4256.86,151695,2019-04-25,VietMode RP-33,Outdoor
RET-041274,661156,496,2019-05-21,defective,5,52587.08,147001,2019-04-26,SaigonFlex UM-01,Streetwear
RET-041278,661182,2354,2019-05-04,changed_mind,3,11473.15,1088,2019-04-25,VietMotion UC-02,Streetwear
RET-041279,661207,240,2019-05-07,late_delivery,2,9939.93,18127,2019-04-26,LotusWear UR-12,Streetwear
RET-041280,661213,2332,2019-05-10,late_delivery,4,20774.52,98512,2019-04-26,VietMotion UE-06,Streetwear
RET-041281,661232,2367,2019-05-22,not_as_described,2,11553.56,112379,2019-04-28,VietMotion UC-15,Streetwear
RET-041282,661250,826,2019-04-30,defective,8,99763.89,76206,2019-04-24,HanoiStreet UM-10,Streetwear
RET-041283,661288,8,2019-05-23,wrong_size,4,19471.5,156088,2019-04-27,DragonWear MA-08,Casual
RET-041284,661293,2385,2019-05-25,not_as_described,1,8961.09,154527,2019-04-28,VietMotion UC-33,Streetwear
RET-041285,661295,9,2019-05-13,defective,3,20697.09,142665,2019-04-26,DragonWear MA-09,Casual
RET-041286,661297,491,2019-05-08,defective,1,10718.37,146019,2019-04-25,SaigonFlex UM-96,Streetwear
RET-041287,661318,764,2019-05-23,wrong_size,1,3583.83,146707,2019-04-28,HanoiStreet RP-52,Outdoor
RET-041288,661346,2045,2019-05-04,defective,1,5486.22,40259,2019-04-26,UrbanVN UE-05,Streetwear
RET-041290,661369,2361,2019-05-12,late_delivery,1,6418.15,8906,2019-04-26,VietMotion UC-09,Streetwear
RET-041291,661433,1009,2019-05-26,wrong_size,1,1301.49,21490,2019-04-30,HanoiStreet YY-10,GenZ
RET-041292,661434,545,2019-05-18,defective,1,8417.89,21689,2019-04-28,SaigonFlex UC-10,Streetwear
RET-041293,661445,438,2019-05-05,wrong_size,2,22702.39,71532,2019-04-27,SaigonFlex UM-43,Streetwear
RET-041295,661470,1182,2019-05-18,defective,1,1865.44,26823,2019-04-27,MekongFit UE-18,Streetwear
RET-041296,661502,1007,2019-05-21,wrong_size,4,19245.46,117778,2019-04-27,HanoiStreet YY-08,GenZ
RET-041297,661503,763,2019-05-18,wrong_size,1,3659.6,118061,2019-04-27,HanoiStreet RP-51,Outdoor
RET-041298,661506,487,2019-05-16,defective,1,11619.79,118220,2019-04-28,SaigonFlex UM-92,Streetwear
RET-041301,661546,2353,2019-05-20,late_delivery,3,15133.07,155190,2019-04-26,VietMotion UC-01,Streetwear
RET-041302,661560,907,2019-05-18,changed_mind,1,6638.83,142352,2019-04-27,HanoiStreet UE-16,Streetwear
RET-041303,661572,1000,2019-05-16,not_as_described,7,7079.16,141169,2019-04-28,HanoiStreet YY-01,GenZ
RET-041304,661652,1994,2019-05-10,not_as_described,3,22264.7,8010,2019-04-30,UrbanVN UM-01,Streetwear
RET-041305,661656,548,2019-05-21,changed_mind,4,23294.84,65101,2019-04-27,SaigonFlex UC-13,Streetwear
RET-041306,661670,2396,2019-05-21,changed_mind,3,3455.45,44796,2019-04-29,VietMotion YY-05,GenZ
RET-041307,661680,2269,2019-05-24,not_as_described,1,3844.31,38466,2019-04-29,VietMotion RS-02,Outdoor
RET-041308,661687,1889,2019-05-09,wrong_size,2,16459.47,51390,2019-04-29,BambooCraft UC-08,Streetwear
RET-041309,661696,496,2019-05-09,not_as_described,1,9990.45,53988,2019-04-28,SaigonFlex UM-01,Streetwear
RET-041310,661699,1171,2019-05-24,not_as_described,1,3941.78,54641,2019-04-30,MekongFit UE-07,Streetwear
RET-041311,661713,2219,2019-05-20,defective,4,5979.03,22400,2019-05-01,VietMotion RP-16,Outdoor
RET-041312,661721,1000,2019-05-06,wrong_size,2,2180.88,18312,2019-04-27,HanoiStreet YY-01,GenZ
RET-041314,661760,438,2019-05-16,wrong_size,1,11428.97,28647,2019-04-30,SaigonFlex UM-43,Streetwear
RET-041315,661761,939,2019-05-21,changed_mind,3,11102.28,28671,2019-05-01,HanoiStreet UC-02,Streetwear
RET-041316,661774,491,2019-05-22,wrong_size,6,63275.3,35286,2019-05-01,SaigonFlex UM-96,Streetwear
RET-041318,661854,487,2019-05-11,wrong_size,1,12956.6,123709,2019-04-28,SaigonFlex UM-92,Streetwear
RET-041319,661867,927,2019-05-23,not_as_described,3,17106.09,108254,2019-04-29,HanoiStreet UE-36,Streetwear
RET-041320,661872,412,2019-05-13,late_delivery,3,58670.2,109033,2019-05-01,SaigonFlex UM-17,Streetwear
RET-041321,661876,2389,2019-05-13,wrong_size,1,8737.94,155349,2019-05-01,VietMotion UC-37,Streetwear
RET-041324,661914,1085,2019-05-22,not_as_described,2,1957.21,141356,2019-04-27,MekongFit RP-31,Outdoor
RET-041325,661914,1086,2019-05-06,late_delivery,6,6367.96,141356,2019-04-27,MekongFit RP-32,Outdoor
RET-041326,661917,735,2019-05-21,defective,3,12892.94,141890,2019-05-01,HanoiStreet RP-23,Outdoor
RET-041327,661917,736,2019-05-26,not_as_described,4,16232.06,141890,2019-05-01,HanoiStreet RP-24,Outdoor
RET-041330,661951,426,2019-05-16,wrong_size,5,51943.95,48846,2019-05-01,SaigonFlex UM-31,Streetwear
RET-041331,661972,577,2019-05-21,defective,4,44642.87,42174,2019-04-30,SaigonFlex UC-42,Streetwear
RET-041332,661979,2331,2019-05-27,wrong_size,1,6603.73,11141,2019-05-02,VietMotion UE-05,Streetwear
RET-041333,662025,487,2019-05-28,not_as_described,3,35397.7,668,2019-04-29,SaigonFlex UM-92,Streetwear
RET-041334,662047,2275,2019-05-27,not_as_described,2,7929.69,65849,2019-04-30,VietMotion RS-08,Outdoor
RET-041335,662051,1182,2019-05-26,wrong_size,2,3910.08,67482,2019-04-30,MekongFit UE-18,Streetwear
RET-041336,662097,1077,2019-05-19,changed_mind,6,25044.67,70982,2019-05-01,MekongFit RP-23,Outdoor
RET-041337,662107,2385,2019-05-25,defective,1,8948.36,74684,2019-04-30,VietMotion UC-33,Streetwear
RET-041338,662110,826,2019-05-22,not_as_described,4,47113.13,45771,2019-04-28,HanoiStreet UM-10,Streetwear
RET-041339,662137,1053,2019-05-22,changed_mind,6,20087.05,30029,2019-05-01,MekongFit MA-11,Casual
RET-041340,662155,763,2019-05-17,defective,3,11641.93,115703,2019-04-29,HanoiStreet RP-51,Outdoor
RET-041341,662155,764,2019-05-28,late_delivery,3,10458.68,115703,2019-04-29,HanoiStreet RP-52,Outdoor
RET-041342,662162,2363,2019-05-13,not_as_described,4,43878.84,102965,2019-04-28,VietMotion UC-11,Streetwear
RET-041343,662170,599,2019-05-13,late_delivery,1,9268.13,104036,2019-05-01,SaigonFlex UC-64,Streetwear
RET-041344,662171,1881,2019-05-09,changed_mind,3,33113.1,88438,2019-04-28,BambooCraft UM-19,Streetwear
RET-041345,662177,763,2019-05-22,defective,1,3610.84,86876,2019-04-28,HanoiStreet RP-51,Outdoor
RET-041346,662177,764,2019-05-21,defective,1,3864.99,86876,2019-04-28,HanoiStreet RP-52,Outdoor
RET-041347,662255,777,2019-05-23,defective,1,1467.38,144569,2019-04-29,HanoiStreet RP-65,Outdoor
RET-041348,662255,778,2019-05-22,defective,4,5548.44,144569,2019-04-29,HanoiStreet RP-66,Outdoor
RET-041349,662270,2206,2019-05-17,wrong_size,4,4880.83,152095,2019-05-02,VietMotion RP-03,Outdoor
RET-041350,662278,1507,2019-05-18,not_as_described,3,3936.78,140165,2019-04-30,VietMode RP-99,Outdoor
RET-041351,662278,1508,2019-05-14,wrong_size,1,1384.75,140165,2019-04-30,VietMode RP-00,Outdoor
RET-041353,662319,590,2019-05-19,not_as_described,1,9937.19,147406,2019-04-29,SaigonFlex UC-55,Streetwear
RET-041355,662331,1009,2019-05-12,defective,3,3770.55,153652,2019-05-02,HanoiStreet YY-10,GenZ
RET-041356,662357,907,2019-05-20,changed_mind,2,14562.38,56788,2019-05-01,HanoiStreet UE-16,Streetwear
RET-041357,662361,927,2019-05-19,wrong_size,3,17155.79,57288,2019-04-29,HanoiStreet UE-36,Streetwear
RET-041358,662368,2064,2019-05-29,wrong_size,3,16758.99,41044,2019-05-03,UrbanVN UE-24,Streetwear
RET-041359,662376,965,2019-05-25,not_as_described,3,16130.04,43265,2019-05-03,HanoiStreet UC-28,Streetwear
RET-041360,662377,1851,2019-05-13,not_as_described,1,3520.97,12604,2019-04-30,SaigonCore YY-46,GenZ
RET-041361,662383,206,2019-05-17,wrong_size,1,9062.61,10996,2019-04-30,IndigoViet UM-08,Streetwear
RET-041362,662386,496,2019-05-13,not_as_described,6,67258.62,11306,2019-04-30,SaigonFlex UM-01,Streetwear
RET-041364,662415,1212,2019-05-19,wrong_size,1,4301.18,16640,2019-04-29,MekongFit UC-14,Streetwear
RET-041366,662467,1226,2019-05-12,wrong_size,3,17248.61,7587,2019-05-01,MekongFit UC-28,Streetwear
RET-041367,662476,491,2019-05-15,changed_mind,1,10759.1,3864,2019-05-01,SaigonFlex UM-96,Streetwear
RET-041368,662498,2331,2019-05-13,late_delivery,1,6865.63,66029,2019-05-03,VietMotion UE-05,Streetwear
RET-041369,662508,808,2019-05-24,wrong_size,3,11707.21,72042,2019-05-02,HanoiStreet RS-12,Outdoor
RET-041370,662524,2262,2019-05-20,changed_mind,8,31335.36,50589,2019-05-03,VietMotion RP-59,Outdoor
RET-041372,662570,2045,2019-05-16,not_as_described,6,33333.87,61385,2019-04-30,UrbanVN UE-05,Streetwear
RET-041373,662594,438,2019-05-08,changed_mind,2,19967.74,17714,2019-04-29,SaigonFlex UM-43,Streetwear
RET-041374,662602,412,2019-05-12,wrong_size,1,18383.49,18233,2019-05-03,SaigonFlex UM-17,Streetwear
RET-041375,662623,438,2019-05-26,wrong_size,1,10340.2,20488,2019-05-03,SaigonFlex UM-43,Streetwear
RET-041377,662632,489,2019-05-25,wrong_size,3,29040.01,52792,2019-05-02,SaigonFlex UM-94,Streetwear
RET-041378,662633,1915,2019-05-22,changed_mind,1,4959.32,52822,2019-05-01,UrbanVN MA-08,Casual
RET-041379,662645,1145,2019-05-15,changed_mind,2,7315.15,73943,2019-04-29,MekongFit UR-02,Streetwear
RET-041380,662681,578,2019-05-25,changed_mind,3,26240.12,27725,2019-05-01,SaigonFlex UC-43,Streetwear
RET-041381,662694,438,2019-05-20,wrong_size,1,10007.71,24424,2019-05-03,SaigonFlex UM-43,Streetwear
RET-041382,662703,487,2019-05-10,wrong_size,1,12048.0,35527,2019-05-02,SaigonFlex UM-92,Streetwear
RET-041383,662720,487,2019-05-24,defective,2,23751.31,30136,2019-05-01,SaigonFlex UM-92,Streetwear
RET-041384,662724,1182,2019-05-20,defective,6,12668.14,30715,2019-05-03,MekongFit UE-18,Streetwear
RET-041386,662769,487,2019-05-22,wrong_size,6,73033.86,115901,2019-05-02,SaigonFlex UM-92,Streetwear
RET-041390,662868,438,2019-05-11,wrong_size,1,10947.16,84361,2019-04-29,SaigonFlex UM-43,Streetwear
RET-041391,662889,1086,2019-05-16,defective,2,1959.79,100552,2019-05-02,MekongFit RP-32,Outdoor
RET-041392,662897,1059,2019-05-17,wrong_size,5,9456.56,102141,2019-05-01,MekongFit RP-05,Outdoor
RET-041393,662897,1060,2019-05-10,wrong_size,2,3579.19,102141,2019-05-01,MekongFit RP-06,Outdoor
RET-041394,662926,633,2019-05-24,wrong_size,3,18398.4,128176,2019-05-03,SaigonFlex UC-98,Streetwear
RET-041396,662961,240,2019-05-09,not_as_described,2,10145.93,109131,2019-04-30,LotusWear UR-12,Streetwear
RET-041397,662973,2099,2019-05-19,defective,2,8409.53,108482,2019-05-02,UrbanVN YY-03,GenZ
RET-041398,662980,808,2019-05-09,wrong_size,1,3887.35,155648,2019-04-30,HanoiStreet RS-12,Outdoor
RET-041399,662991,580,2019-05-26,not_as_described,1,9267.48,154260,2019-05-03,SaigonFlex UC-45,Streetwear
RET-041400,662992,2237,2019-05-18,wrong_size,1,1912.03,154263,2019-05-01,VietMotion RP-34,Outdoor
RET-041401,663007,1705,2019-05-13,wrong_size,1,1698.0,145156,2019-05-01,NamStyle YY-16,GenZ
RET-041402,663011,3,2019-05-27,wrong_size,5,54087.6,145585,2019-04-29,DragonWear MA-03,Casual
RET-041403,663032,1942,2019-05-15,changed_mind,1,1414.84,140936,2019-04-29,UrbanVN RP-17,Outdoor
RET-041404,663032,1943,2019-05-15,not_as_described,3,3699.47,140936,2019-04-29,UrbanVN RP-18,Outdoor
